"ANO";"AUTO";"BICICLETA";"BOLETIM";"CAMINHAO";"CARROCA";"CONSORCIO";"CONT_ACID";"CONT_VIT";"CORREDOR";"DIA";"DIA_SEM";"FATAIS";"FERIDOS";"FERIDOS_GR";"FONTE";"FX_HORA";"ID";"LATITUDE";"LOCAL";"LOCAL_VIA";"LOG1";"LOG2";"LONGITUDE";"LOTACAO";"MES";"MORTE_POST";"MORTES";"MOTO";"NOITE_DIA";"ONIBUS_INT";"ONIBUS_MET";"ONIBUS_URB";"OUTRO";"PREDIAL1";"QUEDA_ARR";"REGIAO";"TAXI";"TEMPO";"TIPO_ACID";"UPS"
2013;1;0;"250264";0;0;"";1;0;0;18;"SEXTA-FEIRA";0;"0";0;"EPTC";9;"559937";-30 026365;"Logradouro";"12 LG VISCONDE DO CAIRU";"LG VISCONDE DO CAIRU";"";-51 226887;"0";1;0;0;0;"DIA";"1";0;"0";0;12;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;1;0;"54613";0;0;"";1;1;0;18;"SEXTA-FEIRA";0;"2";0;"DEPTRAN";12;"559887";-30 028759;"Logradouro";"262 AV BORGES DE MEDEIROS";"AV BORGES DE MEDEIROS";"";-51 227965;"0";1;0;0;0;"DIA";"0";0;"0";0;262;0;"CENTRO";"0";"BOM";"ATROPELAMENTO";5
2013;1;0;"242981";0;0;"";1;0;0;18;"SEXTA-FEIRA";0;"0";0;"EPTC";13;"559933";-30 02603;"Logradouro";"1503 AV MAUA";"AV MAUA";"";-51 226632;"0";1;0;0;1;"DIA";"0";0;"0";0;1503;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;0;0;"55313";0;0;"STS";1;1;0;18;"SEXTA-FEIRA";0;"1";0;"DEPTRAN";14;"559893";-30 03312;"Logradouro";"740 AV BORGES DE MEDEIROS";"AV BORGES DE MEDEIROS";"";-51 227807;"0";1;0;0;1;"DIA";"0";0;"1";0;740;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2013;0;0;"55613";0;0;"";1;1;0;18;"SEXTA-FEIRA";0;"1";0;"DEPTRAN";16;"559895";-30 030806;"Logradouro";"28 AV SENADOR SALGADO FILHO";"AV SENADOR SALGADO FILHO";"";-51 227219;"1";1;0;0;0;"DIA";"0";0;"0";0;28;0;"CENTRO";"0";"BOM";"ATROPELAMENTO";5
2013;1;0;"249601";0;0;"UNIBUS";1;0;0;18;"SEXTA-FEIRA";0;"0";0;"EPTC";19;"559935";-30 028718;"Logradouro";"TUN NS DA CONCEICAO-GALERIA INFERIOR";"TUN NS DA CONCEICAO-GALERIA INFERIOR";"";-51 219223;"0";1;0;0;0;"NOITE";"0";0;"1";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;2;0;"249559";0;0;"";1;0;0;19;"SABADO";0;"0";0;"EPTC";14;"559942";-30 031573;"Logradouro";"1510 R RIACHUELO";"R RIACHUELO";"";-51 226327;"0";1;0;0;0;"DIA";"0";0;"0";0;1510;0;"CENTRO";"0";"BOM";"CHOQUE";1
2013;2;0;"235253";0;0;"";1;0;0;19;"SABADO";0;"0";0;"EPTC";15;"559940";-30 032853;"Logradouro";"343 R DOS ANDRADAS";"R DOS ANDRADAS";"";-51 238122;"0";1;0;0;0;"DIA";"0";0;"0";0;343;0;"CENTRO";"0";"BOM";"CHOQUE";1
2013;1;0;"147413";0;0;"";1;1;0;19;"SABADO";0;"1";0;"DEPTRAN";20;"561916";-30 038789;"Logradouro";"655 R GEN LIMA E SILVA";"R GEN LIMA E SILVA";"";-51 22086;"0";1;0;0;0;"NOITE";"0";0;"0";0;655;0;"CENTRO";"0";"BOM";"ATROPELAMENTO";5
2013;2;0;"249602";0;0;"";1;0;0;20;"DOMINGO";0;"0";0;"EPTC";14;"559944";-30 030199;"Cruzamento";"R GEN BENTO MARTINS & R SIQUEIRA CAMPOS";"R GEN BENTO MARTINS";"R SIQUEIRA CAMPOS";-51 235816;"0";1;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;2;0;"249637";0;0;"";1;0;0;20;"DOMINGO";0;"0";0;"EPTC";20;"559946";-30 037356;"Cruzamento";"AV LOUREIRO DA SILVA & AV AUGUSTO DE CARVALHO";"AV LOUREIRO DA SILVA";"AV AUGUSTO DE CARVALHO";-51 232698;"0";1;0;0;0;"NOITE";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;2;0;"61913";1;0;"";1;1;0;21;"SEGUNDA-FEIRA";0;"1";0;"DEPTRAN";10;"559993";-30 03672;"Logradouro";"100 AV EDVALDO PEREIRA PAIVA";"AV EDVALDO PEREIRA PAIVA";"";-51 241296;"0";1;0;0;0;"DIA";"0";0;"0";0;100;0;"CENTRO";"0";"BOM";"COLISAO";5
2013;1;0;"235270";0;0;"";1;0;0;21;"SEGUNDA-FEIRA";0;"0";0;"EPTC";12;"560073";-30 023882;"Logradouro";"70 LG VESPASIANO JULIO VEPPO";"LG VESPASIANO JULIO VEPPO";"";-51 219027;"0";1;0;0;0;"DIA";"0";0;"0";0;70;0;"CENTRO";"1";"BOM";"ABALROAMENTO";1
2013;1;0;"237163";0;0;"";1;0;0;21;"SEGUNDA-FEIRA";0;"0";0;"EPTC";13;"560072";-30 028584;"Cruzamento";"R MARECHAL FLORIANO PEIXOTO & AV OTAVIO ROCHA";"R MARECHAL FLORIANO PEIXOTO";"AV OTAVIO ROCHA";-51 226671;"1";1;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;2;0;"62413";0;0;"";1;0;0;21;"SEGUNDA-FEIRA";0;"0";0;"DEPTRAN";13;"560006";-30 034991;"Logradouro";"2001 AV LOUREIRO DA SILVA";"AV LOUREIRO DA SILVA";"";-51 221845;"0";1;0;0;0;"DIA";"0";0;"0";0;2001;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;1;0;"63113";0;0;"";1;1;0;21;"SEGUNDA-FEIRA";0;"3";0;"DEPTRAN";15;"560044";-30 023882;"Logradouro";"70 LG VESPASIANO JULIO VEPPO";"LG VESPASIANO JULIO VEPPO";"";-51 219027;"0";1;0;0;0;"DIA";"0";0;"0";0;70;0;"CENTRO";"1";"BOM";"ABALROAMENTO";5
2013;2;0;"235468";0;0;"";1;0;0;22;"TERCA-FEIRA";0;"0";0;"EPTC";12;"560263";-30 036167;"Logradouro";"454 AV JOAO PESSOA";"AV JOAO PESSOA";"";-51 220124;"0";1;0;0;0;"DIA";"0";0;"0";0;454;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;2;0;"66013";0;0;"";1;0;0;22;"TERCA-FEIRA";0;"0";0;"DEPTRAN";18;"560105";-30 029686;"Logradouro";"295 R PROF ANNES DIAS";"R PROF ANNES DIAS";"";-51 221765;"0";1;0;0;0;"NOITE";"0";0;"0";0;295;0;"CENTRO";"0";"BOM";"CHOQUE";1
2013;1;0;"66513";0;0;"";1;1;0;22;"TERCA-FEIRA";0;"1";0;"DEPTRAN";19;"560110";-30 029493;"Logradouro";"263 R DR FLORES";"R DR FLORES";"";-51 224668;"0";1;0;0;1;"NOITE";"0";0;"0";0;263;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2013;1;0;"67513";0;0;"";1;1;0;23;"QUARTA-FEIRA";0;"1";0;"DEPTRAN";6;"560118";-30 03588;"Logradouro";"1788 AV LOUREIRO DA SILVA";"AV LOUREIRO DA SILVA";"";-51 224735;"0";1;0;0;1;"DIA";"0";0;"0";0;1788;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2013;2;0;"249746";0;0;"";1;0;0;23;"QUARTA-FEIRA";0;"0";0;"EPTC";8;"560297";-30 03599;"Cruzamento";"R DEMETRIO RIBEIRO & R GEN AUTO";"R DEMETRIO RIBEIRO";"R GEN AUTO";-51 231766;"0";1;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;1;0;"250725";1;0;"";1;0;0;23;"QUARTA-FEIRA";0;"0";0;"EPTC";9;"560296";-30 037577;"Logradouro";"651 AV JOAO PESSOA";"AV JOAO PESSOA";"";-51 219186;"0";1;0;0;0;"DIA";"0";0;"0";0;651;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;2;0;"249817";0;0;"";1;0;0;24;"QUINTA-FEIRA";0;"0";0;"EPTC";7;"560323";-30 034301;"Cruzamento";"AV LOUREIRO DA SILVA & R ENG LUIZ ENGLERT";"AV LOUREIRO DA SILVA";"R ENG LUIZ ENGLERT";-51 220274;"0";1;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;0;0;"72313";0;0;"STS";1;1;0;24;"QUINTA-FEIRA";0;"1";0;"DEPTRAN";9;"560257";-30 03262;"Logradouro";"727 AV BORGES DE MEDEIROS";"AV BORGES DE MEDEIROS";"";-51 227836;"0";1;0;0;0;"DIA";"0";0;"1";0;727;0;"CENTRO";"0";"BOM";"QUEDA";5
2013;0;0;"236550";1;0;"";1;0;0;24;"QUINTA-FEIRA";0;"0";0;"EPTC";10;"560410";-30 028722;"Cruzamento";"R DR FLORES & AV OTAVIO ROCHA";"R DR FLORES";"AV OTAVIO ROCHA";-51 22458;"0";1;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"1";"BOM";"COLISAO";1
2013;1;0;"249749";1;0;"";1;0;0;24;"QUINTA-FEIRA";0;"0";0;"EPTC";14;"560329";-30 030139;"Logradouro";"TUN NS DA CONCEICAO-GALERIA SUPERIOR";"TUN NS DA CONCEICAO-GALERIA SUPERIOR";"";-51 219248;"0";1;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;1;0;"235275";0;0;"";1;0;0;24;"QUINTA-FEIRA";0;"0";0;"EPTC";15;"560266";-30 025641;"Logradouro";"284 AV JULIO DE CASTILHOS";"AV JULIO DE CASTILHOS";"";-51 224219;"0";1;0;0;0;"DIA";"1";0;"0";0;284;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;0;0;"72713";0;0;"STS";1;1;0;24;"QUINTA-FEIRA";0;"1";0;"DEPTRAN";18;"560273";-30 037518;"Logradouro";"1214 AV BORGES DE MEDEIROS";"AV BORGES DE MEDEIROS";"";-51 228116;"0";1;0;0;0;"NOITE";"0";0;"1";0;1214;0;"CENTRO";"0";"NUBLADO";"ATROPELAMENTO";5
2013;1;0;"249750";0;0;"";1;0;0;25;"SEXTA-FEIRA";0;"0";0;"EPTC";7;"560417";-30 029376;"Logradouro";"108 R CALDAS JUNIOR";"R CALDAS JUNIOR";"";-51 232397;"0";1;0;0;1;"DIA";"0";0;"0";0;108;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;1;0;"236542";0;0;"";1;0;0;25;"SEXTA-FEIRA";0;"0";0;"EPTC";8;"560413";-30 031582;"Cruzamento";"R RIACHUELO & AV BORGES DE MEDEIROS";"R RIACHUELO";"AV BORGES DE MEDEIROS";-51 227723;"1";1;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;0;0;"250724";0;0;"CARRIS";1;0;0;25;"SEXTA-FEIRA";0;"0";0;"EPTC";13;"560415";-30 029564;"Cruzamento";"AV INDEPENDENCIA & R CEL VICENTE";"AV INDEPENDENCIA";"R CEL VICENTE";-51 220783;"0";1;0;0;1;"DIA";"0";0;"1";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;2;0;"250718";0;0;"";1;0;0;25;"SEXTA-FEIRA";0;"0";0;"EPTC";15;"560593";-30 037321;"Logradouro";"1735 AV LOUREIRO DA SILVA";"AV LOUREIRO DA SILVA";"";-51 225987;"0";1;0;0;0;"DIA";"0";0;"0";0;1735;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;1;0;"75313";0;0;"";1;1;0;25;"SEXTA-FEIRA";0;"1";0;"DEPTRAN";16;"560367";-30 025227;"Logradouro";"374 AV JULIO DE CASTILHOS";"AV JULIO DE CASTILHOS";"";-51 223357;"0";1;0;0;1;"DIA";"0";0;"0";0;374;0;"CENTRO";"0";"NUBLADO";"ABALROAMENTO";5
2013;1;0;"235291";0;0;"";1;0;0;25;"SEXTA-FEIRA";0;"0";0;"EPTC";22;"560351";-30 024504;"Logradouro";"1797 AV MAUA";"AV MAUA";"";-51 223585;"0";1;0;0;0;"NOITE";"0";0;"0";0;1797;0;"CENTRO";"1";"BOM";"ABALROAMENTO";1
2013;1;0;"235328";0;0;"CARRIS";1;0;0;26;"SABADO";0;"0";0;"EPTC";8;"560421";-30 029688;"Logradouro";"295 R PROF ANNES DIAS";"R PROF ANNES DIAS";"";-51 221761;"0";1;0;0;0;"DIA";"0";0;"1";0;295;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;2;0;"249818";0;0;"";1;0;0;26;"SABADO";0;"0";0;"EPTC";10;"560422";-30 037455;"Logradouro";"495 AV LOUREIRO DA SILVA";"AV LOUREIRO DA SILVA";"";-51 235093;"0";1;0;0;0;"DIA";"0";0;"0";0;495;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;2;0;"249608";0;0;"";1;0;0;26;"SABADO";0;"0";0;"EPTC";15;"560428";-30 034301;"Cruzamento";"AV LOUREIRO DA SILVA & R ENG LUIZ ENGLERT";"AV LOUREIRO DA SILVA";"R ENG LUIZ ENGLERT";-51 220274;"0";1;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;1;0;"258797";1;0;"";1;0;0;26;"SABADO";0;"0";0;"EPTC";19;"560354";-30 027783;"Logradouro";"120 PCA PEREIRA PAROBE";"PCA PEREIRA PAROBE";"";-51 226729;"0";1;0;0;0;"NOITE";"0";0;"0";0;120;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;4;0;"235272";0;0;"";1;0;0;28;"SEGUNDA-FEIRA";0;"0";0;"EPTC";3;"560517";-30 03461;"Logradouro";"361 R GEN VASCO ALVES";"R GEN VASCO ALVES";"";-51 238051;"0";1;0;0;0;"NOITE";"0";0;"0";0;361;0;"CENTRO";"0";"BOM";"CHOQUE";1
2013;2;0;"250680";0;0;"";1;0;0;28;"SEGUNDA-FEIRA";0;"0";0;"EPTC";7;"560514";-30 023592;"Cruzamento";"AV PRESIDENTE CASTELO BRANCO & R DA CONCEICAO";"AV PRESIDENTE CASTELO BRANCO";"R DA CONCEICAO";-51 220541;"0";1;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;2;0;"250679";0;0;"";1;0;0;28;"SEGUNDA-FEIRA";0;"0";0;"EPTC";13;"560518";-30 034766;"Cruzamento";"AV LOUREIRO DA SILVA & AV JOAO PESSOA";"AV LOUREIRO DA SILVA";"AV JOAO PESSOA";-51 221243;"0";1;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;2;0;"82413";0;0;"";1;0;0;29;"TERCA-FEIRA";0;"0";0;"DEPTRAN";5;"560565";-30 035833;"Cruzamento";"AV LOUREIRO DA SILVA & R GEN LIMA E SILVA";"AV LOUREIRO DA SILVA";"R GEN LIMA E SILVA";-51 224652;"0";1;0;0;0;"NOITE";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;2;0;"249632";0;0;"";1;0;0;29;"TERCA-FEIRA";0;"0";0;"EPTC";12;"560612";-30 035407;"Cruzamento";"AV EDVALDO PEREIRA PAIVA & AV PRESIDENTE JOAO GOULART";"AV EDVALDO PEREIRA PAIVA";"AV PRESIDENTE JOAO GOULART";-51 240924;"0";1;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;2;0;"250704";0;0;"";1;0;0;29;"TERCA-FEIRA";0;"0";0;"EPTC";14;"560616";-30 034766;"Cruzamento";"AV LOUREIRO DA SILVA & AV JOAO PESSOA";"AV LOUREIRO DA SILVA";"AV JOAO PESSOA";-51 221243;"0";1;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;0;0;"230880";0;0;"";1;0;0;29;"TERCA-FEIRA";0;"0";0;"EPTC";15;"560960";-30 029827;"Cruzamento";"R DOS ANDRADAS & R MARECHAL FLORIANO PEIXOTO";"R DOS ANDRADAS";"R MARECHAL FLORIANO PEIXOTO";-51 226764;"1";1;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"1";"BOM";"ABALROAMENTO";1
2013;2;0;"194030";0;0;"";1;0;0;29;"TERCA-FEIRA";0;"0";0;"EPTC";16;"560639";-30 022604;"Cruzamento";"AV MAUA & AV PRESIDENTE CASTELO BRANCO";"AV MAUA";"AV PRESIDENTE CASTELO BRANCO";-51 220093;"0";1;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;1;0;"84613";0;0;"";1;1;0;29;"TERCA-FEIRA";0;"1";0;"DEPTRAN";17;"560581";-30 023175;"Logradouro";"30 R DA CONCEICAO";"R DA CONCEICAO";"";-51 220689;"0";1;0;0;1;"DIA";"0";0;"0";0;30;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2013;0;0;"83713";0;0;"UNIBUS";1;1;0;29;"TERCA-FEIRA";0;"1";0;"DEPTRAN";17;"560574";-30 026835;"Logradouro";"10 AV JULIO DE CASTILHOS";"AV JULIO DE CASTILHOS";"";-51 227365;"0";1;0;0;1;"DIA";"0";0;"1";0;10;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2013;0;0;"85213";0;0;"CONORTE";1;1;0;29;"TERCA-FEIRA";0;"1";0;"DEPTRAN";20;"560585";-30 029179;"Logradouro";"453 R DA CONCEICAO";"R DA CONCEICAO";"";-51 219397;"0";1;0;0;0;"NOITE";"0";0;"1";0;453;0;"SUL";"0";"BOM";"ATROPELAMENTO";5
2013;2;0;"249571";0;0;"";1;0;0;29;"TERCA-FEIRA";0;"0";0;"EPTC";22;"561062";-30 030953;"Logradouro";"187 R SARMENTO LEITE";"R SARMENTO LEITE";"";-51 219629;"0";1;0;0;0;"NOITE";"0";0;"0";0;187;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;1;0;"250712";1;0;"";1;0;0;30;"QUARTA-FEIRA";0;"0";0;"EPTC";9;"560750";-30 024181;"Cruzamento";"LG VESPASIANO JULIO VEPPO & R GARIBALDI";"LG VESPASIANO JULIO VEPPO";"R GARIBALDI";-51 219148;"0";1;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;1;0;"249640";0;0;"";1;0;0;30;"QUARTA-FEIRA";0;"0";0;"EPTC";12;"560749";-30 024995;"Cruzamento";"AV MAUA & PCA RUI BARBOSA";"AV MAUA";"PCA RUI BARBOSA";-51 224662;"0";1;0;0;0;"DIA";"0";1;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;1;0;"134813";0;0;"";1;0;0;30;"QUARTA-FEIRA";0;"0";0;"DEPTRAN";12;"561642";-30 035833;"Cruzamento";"AV LOUREIRO DA SILVA & R GEN LIMA E SILVA";"AV LOUREIRO DA SILVA";"R GEN LIMA E SILVA";-51 224652;"0";1;0;0;1;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;2;0;"250722";0;0;"";1;0;0;30;"QUARTA-FEIRA";0;"0";0;"EPTC";15;"560783";-30 037361;"Logradouro";"445 AV LOUREIRO DA SILVA";"AV LOUREIRO DA SILVA";"";-51 236214;"0";1;0;0;0;"DIA";"0";0;"0";0;445;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;1;1;"88313";0;0;"";1;1;0;30;"QUARTA-FEIRA";0;"1";0;"DEPTRAN";16;"560682";-30 03492;"Logradouro";"1022 R CEL FERNANDO MACHADO";"R CEL FERNANDO MACHADO";"";-51 227296;"0";1;0;0;1;"DIA";"0";0;"0";0;1022;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2013;2;0;"249778";0;0;"";1;0;0;30;"QUARTA-FEIRA";0;"0";0;"EPTC";17;"560756";-30 023478;"Logradouro";"10 AV PRESIDENTE CASTELO BRANCO";"AV PRESIDENTE CASTELO BRANCO";"";-51 220537;"0";1;0;0;0;"DIA";"0";0;"0";0;10;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;1;0;"88713";0;0;"";1;1;0;30;"QUARTA-FEIRA";0;"1";0;"DEPTRAN";18;"560698";-30 027731;"Logradouro";"1051 AV MAUA";"AV MAUA";"";-51 231549;"0";1;0;0;1;"NOITE";"0";0;"0";0;1051;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2013;0;0;"275113";0;0;"";1;1;0;31;"QUINTA-FEIRA";0;"1";0;"DEPTRAN";8;"564681";-30 031582;"Cruzamento";"R RIACHUELO & AV BORGES DE MEDEIROS";"R RIACHUELO";"AV BORGES DE MEDEIROS";-51 227723;"0";1;0;0;1;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"QUEDA";5
2013;1;0;"235238";0;0;"";1;0;0;31;"QUINTA-FEIRA";0;"0";0;"EPTC";11;"560797";-30 028759;"Logradouro";"262 AV BORGES DE MEDEIROS";"AV BORGES DE MEDEIROS";"";-51 227965;"1";1;0;0;0;"DIA";"0";0;"0";0;262;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;2;0;"90313";0;0;"";1;1;0;31;"QUINTA-FEIRA";0;"1";0;"DEPTRAN";13;"560828";-30 039086;"Logradouro";"707 R GEN LIMA E SILVA";"R GEN LIMA E SILVA";"";-51 220469;"0";1;0;0;0;"DIA";"0";0;"0";0;707;0;"CENTRO";"0";"BOM";"COLISAO";5
2013;2;0;"250176";0;0;"";1;0;0;31;"QUINTA-FEIRA";0;"0";0;"EPTC";14;"560789";-30 034859;"Logradouro";"865 VDT OTAVIO ROCHA";"VDT OTAVIO ROCHA";"";-51 22789;"0";1;0;0;0;"DIA";"0";0;"0";0;865;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;2;0;"250682";0;0;"";1;0;0;31;"QUINTA-FEIRA";0;"0";0;"EPTC";15;"560785";-30 024995;"Cruzamento";"AV MAUA & PCA RUI BARBOSA";"AV MAUA";"PCA RUI BARBOSA";-51 224662;"0";1;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;1;0;"235276";0;0;"";1;0;0;31;"QUINTA-FEIRA";0;"0";0;"EPTC";18;"560786";-30 027298;"Logradouro";"11 R DR FLORES";"R DR FLORES";"";-51 224498;"1";1;0;0;0;"NOITE";"0";0;"0";0;11;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;1;0;"249793";0;0;"CONORTE";1;0;0;31;"QUINTA-FEIRA";0;"0";0;"EPTC";19;"560916";-30 025227;"Logradouro";"374 AV JULIO DE CASTILHOS";"AV JULIO DE CASTILHOS";"";-51 223357;"0";1;0;0;0;"NOITE";"0";0;"1";0;374;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;2;0;"235277";0;0;"";1;0;0;1;"SEXTA-FEIRA";0;"0";0;"EPTC";14;"560935";-30 037057;"Logradouro";"918 R WASHINGTON LUIZ";"R WASHINGTON LUIZ";"";-51 231075;"0";2;0;0;0;"DIA";"0";0;"0";0;918;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;0;0;"250177";0;0;"CARRIS";1;0;0;2;"SABADO";0;"0";0;"EPTC";8;"560949";-30 025247;"Logradouro";"1 TUN NS DA CONCEICAO-ELEVADAS";"TUN NS DA CONCEICAO-ELEVADAS";"";-51 218973;"0";2;0;0;0;"DIA";"0";0;"1";0;1;0;"CENTRO";"1";"BOM";"COLISAO";1
2013;1;0;"235292";0;0;"";1;0;0;2;"SABADO";0;"0";0;"EPTC";8;"561037";-30 024096;"Logradouro";"55 LG VESPASIANO JULIO VEPPO";"LG VESPASIANO JULIO VEPPO";"";-51 21908;"0";2;0;0;0;"DIA";"0";1;"0";0;55;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;2;0;"244062";0;0;"";1;0;0;2;"SABADO";0;"0";0;"EPTC";9;"560898";-30 029615;"Cruzamento";"R PROF ANNES DIAS & AV INDEPENDENCIA";"R PROF ANNES DIAS";"AV INDEPENDENCIA";-51 221708;"0";2;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;2;0;"236262";0;0;"";1;0;0;3;"DOMINGO";0;"0";0;"EPTC";20;"560959";-30 026724;"Cruzamento";"AV MAUA & R URUGUAI";"AV MAUA";"R URUGUAI";-51 22949;"0";2;0;0;0;"NOITE";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2013;0;0;"99313";0;0;"";1;1;0;4;"SEGUNDA-FEIRA";0;"1";0;"DEPTRAN";3;"560962";-30 031395;"Logradouro";"279 R MARECHAL FLORIANO PEIXOTO";"R MARECHAL FLORIANO PEIXOTO";"";-51 226919;"0";2;0;0;1;"NOITE";"0";0;"0";0;279;0;"CENTRO";"0";"BOM";"ATROPELAMENTO";5
2013;1;0;"99913";0;0;"";1;1;0;4;"SEGUNDA-FEIRA";0;"1";0;"DEPTRAN";10;"560967";-30 035057;"Logradouro";"959 AV BORGES DE MEDEIROS";"AV BORGES DE MEDEIROS";"";-51 228002;"0";2;0;0;0;"DIA";"0";0;"0";0;959;0;"CENTRO";"0";"BOM";"ATROPELAMENTO";5
2013;1;0;"244061";0;0;"";1;0;0;4;"SEGUNDA-FEIRA";0;"0";0;"EPTC";15;"561031";-30 032131;"Logradouro";"1 R PROF ANNES DIAS";"R PROF ANNES DIAS";"";-51 223294;"0";2;0;0;0;"DIA";"0";0;"0";0;1;0;"CENTRO";"1";"BOM";"ABALROAMENTO";1
2013;1;0;"235273";1;0;"";1;0;0;4;"SEGUNDA-FEIRA";0;"0";0;"EPTC";16;"561036";-30 024285;"Logradouro";"93 R DA CONCEICAO";"R DA CONCEICAO";"";-51 220322;"0";2;0;0;0;"DIA";"0";0;"0";0;93;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2013;1;0;"102313";0;0;"";1;1;0;4;"SEGUNDA-FEIRA";0;"1";0;"DEPTRAN";17;"560994";-30 02948;"Logradouro";"718 R CEL VICENTE";"R CEL VICENTE";"";-51 220755;"0";2;0;0;1;"DIA";"0";0;"0";0;718;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2013;0;0;"244049";1;0;"";1;0;0;5;"TERCA-FEIRA";0;"0";0;"EPTC";8;"561183";-30 03224;"Logradouro";"653 AV BORGES DE MEDEIROS";"AV BORGES DE MEDEIROS";"";-51 227806;"0";2;0;0;0;"DIA";"0";0;"0";0;653;0;"CENTRO";"0";"BOM";"CHOQUE";1
2013;1;1;"104013";0;0;"";1;1;0;5;"TERCA-FEIRA";0;"1";0;"DEPTRAN";10;"561086";-30 034355;"Logradouro";"110 R ENG LUIZ ENGLERT";"R ENG LUIZ ENGLERT";"";-51 219415;"0";2;0;0;0;"DIA";"0";0;"0";0;110;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2013;2;0;"250187";0;0;"";1;0;0;5;"TERCA-FEIRA";0;"0";0;"EPTC";11;"561187";-30 032133;"Logradouro";"288 R SARMENTO LEITE";"R SARMENTO LEITE";"";-51 220294;"0";2;0;0;0;"DIA";"0";0;"0";0;288;0;"CENTRO";"0";"BOM";"COLISAO";1
